match_id,team,passer_number,passer_name,receiver_number,receiver_name,passes
1,Mexico,1,Raul RANGEL,3,Cesar MONTES,6
1,Mexico,1,Raul RANGEL,5,Johan VASQUEZ,8
1,Mexico,1,Raul RANGEL,6,Erik LIRA,4
1,Mexico,1,Raul RANGEL,8,Alvaro FIDALGO,0
1,Mexico,1,Raul RANGEL,9,Raul JIMENEZ,2
1,Mexico,1,Raul RANGEL,15,Israel REYES,2
1,Mexico,1,Raul RANGEL,16,Julian QUINONES,1
1,Mexico,1,Raul RANGEL,23,Jesus GALLARDO,3
1,Mexico,1,Raul RANGEL,25,Roberto ALVARADO,1
1,Mexico,1,Raul RANGEL,26,Brian GUTIERREZ,0
1,Mexico,1,Raul RANGEL,4,Edson ALVAREZ,0
1,Mexico,1,Raul RANGEL,10,Alexis VEGA,0
1,Mexico,1,Raul RANGEL,14,Armando GONZALEZ,0
1,Mexico,1,Raul RANGEL,19,Gilberto MORA,0
1,Mexico,1,Raul RANGEL,24,Luis CHAVEZ,0
1,Mexico,3,Cesar MONTES,1,Raul RANGEL,4
1,Mexico,3,Cesar MONTES,5,Johan VASQUEZ,18
1,Mexico,3,Cesar MONTES,6,Erik LIRA,6
1,Mexico,3,Cesar MONTES,8,Alvaro FIDALGO,2
1,Mexico,3,Cesar MONTES,9,Raul JIMENEZ,2
1,Mexico,3,Cesar MONTES,15,Israel REYES,11
1,Mexico,3,Cesar MONTES,16,Julian QUINONES,1
1,Mexico,3,Cesar MONTES,23,Jesus GALLARDO,3
1,Mexico,3,Cesar MONTES,25,Roberto ALVARADO,0
1,Mexico,3,Cesar MONTES,26,Brian GUTIERREZ,6
1,Mexico,3,Cesar MONTES,4,Edson ALVAREZ,1
1,Mexico,3,Cesar MONTES,10,Alexis VEGA,1
1,Mexico,3,Cesar MONTES,14,Armando GONZALEZ,0
1,Mexico,3,Cesar MONTES,19,Gilberto MORA,2
1,Mexico,3,Cesar MONTES,24,Luis CHAVEZ,3
1,Mexico,5,Johan VASQUEZ,1,Raul RANGEL,12
1,Mexico,5,Johan VASQUEZ,3,Cesar MONTES,17
1,Mexico,5,Johan VASQUEZ,6,Erik LIRA,10
1,Mexico,5,Johan VASQUEZ,8,Alvaro FIDALGO,7
1,Mexico,5,Johan VASQUEZ,9,Raul JIMENEZ,0
1,Mexico,5,Johan VASQUEZ,15,Israel REYES,3
1,Mexico,5,Johan VASQUEZ,16,Julian QUINONES,4
1,Mexico,5,Johan VASQUEZ,23,Jesus GALLARDO,13
1,Mexico,5,Johan VASQUEZ,25,Roberto ALVARADO,0
1,Mexico,5,Johan VASQUEZ,26,Brian GUTIERREZ,1
1,Mexico,5,Johan VASQUEZ,4,Edson ALVAREZ,2
1,Mexico,5,Johan VASQUEZ,10,Alexis VEGA,0
1,Mexico,5,Johan VASQUEZ,14,Armando GONZALEZ,0
1,Mexico,5,Johan VASQUEZ,19,Gilberto MORA,2
1,Mexico,5,Johan VASQUEZ,24,Luis CHAVEZ,6
1,Mexico,6,Erik LIRA,1,Raul RANGEL,0
1,Mexico,6,Erik LIRA,3,Cesar MONTES,7
1,Mexico,6,Erik LIRA,5,Johan VASQUEZ,13
1,Mexico,6,Erik LIRA,8,Alvaro FIDALGO,5
1,Mexico,6,Erik LIRA,9,Raul JIMENEZ,0
1,Mexico,6,Erik LIRA,15,Israel REYES,7
1,Mexico,6,Erik LIRA,16,Julian QUINONES,4
1,Mexico,6,Erik LIRA,23,Jesus GALLARDO,1
1,Mexico,6,Erik LIRA,25,Roberto ALVARADO,2
1,Mexico,6,Erik LIRA,26,Brian GUTIERREZ,2
1,Mexico,6,Erik LIRA,4,Edson ALVAREZ,0
1,Mexico,6,Erik LIRA,10,Alexis VEGA,0
1,Mexico,6,Erik LIRA,14,Armando GONZALEZ,0
1,Mexico,6,Erik LIRA,19,Gilberto MORA,1
1,Mexico,6,Erik LIRA,24,Luis CHAVEZ,0
1,Mexico,8,Alvaro FIDALGO,1,Raul RANGEL,1
1,Mexico,8,Alvaro FIDALGO,3,Cesar MONTES,1
1,Mexico,8,Alvaro FIDALGO,5,Johan VASQUEZ,3
1,Mexico,8,Alvaro FIDALGO,6,Erik LIRA,7
1,Mexico,8,Alvaro FIDALGO,9,Raul JIMENEZ,2
1,Mexico,8,Alvaro FIDALGO,15,Israel REYES,1
1,Mexico,8,Alvaro FIDALGO,16,Julian QUINONES,5
1,Mexico,8,Alvaro FIDALGO,23,Jesus GALLARDO,6
1,Mexico,8,Alvaro FIDALGO,25,Roberto ALVARADO,2
1,Mexico,8,Alvaro FIDALGO,26,Brian GUTIERREZ,2
1,Mexico,8,Alvaro FIDALGO,4,Edson ALVAREZ,0
1,Mexico,8,Alvaro FIDALGO,10,Alexis VEGA,0
1,Mexico,8,Alvaro FIDALGO,14,Armando GONZALEZ,0
1,Mexico,8,Alvaro FIDALGO,19,Gilberto MORA,0
1,Mexico,8,Alvaro FIDALGO,24,Luis CHAVEZ,0
1,Mexico,9,Raul JIMENEZ,1,Raul RANGEL,0
1,Mexico,9,Raul JIMENEZ,3,Cesar MONTES,0
1,Mexico,9,Raul JIMENEZ,5,Johan VASQUEZ,0
1,Mexico,9,Raul JIMENEZ,6,Erik LIRA,0
1,Mexico,9,Raul JIMENEZ,8,Alvaro FIDALGO,3
1,Mexico,9,Raul JIMENEZ,15,Israel REYES,1
1,Mexico,9,Raul JIMENEZ,16,Julian QUINONES,6
1,Mexico,9,Raul JIMENEZ,23,Jesus GALLARDO,1
1,Mexico,9,Raul JIMENEZ,25,Roberto ALVARADO,2
1,Mexico,9,Raul JIMENEZ,26,Brian GUTIERREZ,1
1,Mexico,9,Raul JIMENEZ,4,Edson ALVAREZ,0
1,Mexico,9,Raul JIMENEZ,10,Alexis VEGA,0
1,Mexico,9,Raul JIMENEZ,14,Armando GONZALEZ,0
1,Mexico,9,Raul JIMENEZ,19,Gilberto MORA,0
1,Mexico,9,Raul JIMENEZ,24,Luis CHAVEZ,0
1,Mexico,15,Israel REYES,1,Raul RANGEL,2
1,Mexico,15,Israel REYES,3,Cesar MONTES,14
1,Mexico,15,Israel REYES,5,Johan VASQUEZ,2
1,Mexico,15,Israel REYES,6,Erik LIRA,4
1,Mexico,15,Israel REYES,8,Alvaro FIDALGO,2
1,Mexico,15,Israel REYES,9,Raul JIMENEZ,1
1,Mexico,15,Israel REYES,16,Julian QUINONES,3
1,Mexico,15,Israel REYES,23,Jesus GALLARDO,2
1,Mexico,15,Israel REYES,25,Roberto ALVARADO,6
1,Mexico,15,Israel REYES,26,Brian GUTIERREZ,2
1,Mexico,15,Israel REYES,4,Edson ALVAREZ,1
1,Mexico,15,Israel REYES,10,Alexis VEGA,0
1,Mexico,15,Israel REYES,14,Armando GONZALEZ,0
1,Mexico,15,Israel REYES,19,Gilberto MORA,1
1,Mexico,15,Israel REYES,24,Luis CHAVEZ,0
1,Mexico,16,Julian QUINONES,1,Raul RANGEL,0
1,Mexico,16,Julian QUINONES,3,Cesar MONTES,0
1,Mexico,16,Julian QUINONES,5,Johan VASQUEZ,3
1,Mexico,16,Julian QUINONES,6,Erik LIRA,2
1,Mexico,16,Julian QUINONES,8,Alvaro FIDALGO,4
1,Mexico,16,Julian QUINONES,9,Raul JIMENEZ,3
1,Mexico,16,Julian QUINONES,15,Israel REYES,0
1,Mexico,16,Julian QUINONES,23,Jesus GALLARDO,5
1,Mexico,16,Julian QUINONES,25,Roberto ALVARADO,3
1,Mexico,16,Julian QUINONES,26,Brian GUTIERREZ,6
1,Mexico,16,Julian QUINONES,4,Edson ALVAREZ,0
1,Mexico,16,Julian QUINONES,10,Alexis VEGA,0
1,Mexico,16,Julian QUINONES,14,Armando GONZALEZ,0
1,Mexico,16,Julian QUINONES,19,Gilberto MORA,1
1,Mexico,16,Julian QUINONES,24,Luis CHAVEZ,1
1,Mexico,23,Jesus GALLARDO,1,Raul RANGEL,0
1,Mexico,23,Jesus GALLARDO,3,Cesar MONTES,1
1,Mexico,23,Jesus GALLARDO,5,Johan VASQUEZ,10
1,Mexico,23,Jesus GALLARDO,6,Erik LIRA,5
1,Mexico,23,Jesus GALLARDO,8,Alvaro FIDALGO,2
1,Mexico,23,Jesus GALLARDO,9,Raul JIMENEZ,0
1,Mexico,23,Jesus GALLARDO,15,Israel REYES,1
1,Mexico,23,Jesus GALLARDO,16,Julian QUINONES,3
1,Mexico,23,Jesus GALLARDO,25,Roberto ALVARADO,0
1,Mexico,23,Jesus GALLARDO,26,Brian GUTIERREZ,2
1,Mexico,23,Jesus GALLARDO,4,Edson ALVAREZ,0
1,Mexico,23,Jesus GALLARDO,10,Alexis VEGA,0
1,Mexico,23,Jesus GALLARDO,14,Armando GONZALEZ,0
1,Mexico,23,Jesus GALLARDO,19,Gilberto MORA,2
1,Mexico,23,Jesus GALLARDO,24,Luis CHAVEZ,6
1,Mexico,25,Roberto ALVARADO,1,Raul RANGEL,1
1,Mexico,25,Roberto ALVARADO,3,Cesar MONTES,1
1,Mexico,25,Roberto ALVARADO,5,Johan VASQUEZ,0
1,Mexico,25,Roberto ALVARADO,6,Erik LIRA,1
1,Mexico,25,Roberto ALVARADO,8,Alvaro FIDALGO,3
1,Mexico,25,Roberto ALVARADO,9,Raul JIMENEZ,3
1,Mexico,25,Roberto ALVARADO,15,Israel REYES,9
1,Mexico,25,Roberto ALVARADO,16,Julian QUINONES,0
1,Mexico,25,Roberto ALVARADO,23,Jesus GALLARDO,0
1,Mexico,25,Roberto ALVARADO,26,Brian GUTIERREZ,4
1,Mexico,25,Roberto ALVARADO,4,Edson ALVAREZ,4
1,Mexico,25,Roberto ALVARADO,10,Alexis VEGA,0
1,Mexico,25,Roberto ALVARADO,14,Armando GONZALEZ,1
1,Mexico,25,Roberto ALVARADO,19,Gilberto MORA,3
1,Mexico,25,Roberto ALVARADO,24,Luis CHAVEZ,1
1,Mexico,26,Brian GUTIERREZ,1,Raul RANGEL,0
1,Mexico,26,Brian GUTIERREZ,3,Cesar MONTES,2
1,Mexico,26,Brian GUTIERREZ,5,Johan VASQUEZ,2
1,Mexico,26,Brian GUTIERREZ,6,Erik LIRA,2
1,Mexico,26,Brian GUTIERREZ,8,Alvaro FIDALGO,2
1,Mexico,26,Brian GUTIERREZ,9,Raul JIMENEZ,1
1,Mexico,26,Brian GUTIERREZ,15,Israel REYES,5
1,Mexico,26,Brian GUTIERREZ,16,Julian QUINONES,2
1,Mexico,26,Brian GUTIERREZ,23,Jesus GALLARDO,1
1,Mexico,26,Brian GUTIERREZ,25,Roberto ALVARADO,4
1,Mexico,26,Brian GUTIERREZ,4,Edson ALVAREZ,0
1,Mexico,26,Brian GUTIERREZ,10,Alexis VEGA,0
1,Mexico,26,Brian GUTIERREZ,14,Armando GONZALEZ,0
1,Mexico,26,Brian GUTIERREZ,19,Gilberto MORA,0
1,Mexico,26,Brian GUTIERREZ,24,Luis CHAVEZ,0
1,Mexico,4,Edson ALVAREZ,1,Raul RANGEL,1
1,Mexico,4,Edson ALVAREZ,3,Cesar MONTES,0
1,Mexico,4,Edson ALVAREZ,5,Johan VASQUEZ,2
1,Mexico,4,Edson ALVAREZ,6,Erik LIRA,0
1,Mexico,4,Edson ALVAREZ,8,Alvaro FIDALGO,0
1,Mexico,4,Edson ALVAREZ,9,Raul JIMENEZ,0
1,Mexico,4,Edson ALVAREZ,15,Israel REYES,1
1,Mexico,4,Edson ALVAREZ,16,Julian QUINONES,0
1,Mexico,4,Edson ALVAREZ,23,Jesus GALLARDO,1
1,Mexico,4,Edson ALVAREZ,25,Roberto ALVARADO,5
1,Mexico,4,Edson ALVAREZ,26,Brian GUTIERREZ,0
1,Mexico,4,Edson ALVAREZ,10,Alexis VEGA,0
1,Mexico,4,Edson ALVAREZ,14,Armando GONZALEZ,1
1,Mexico,4,Edson ALVAREZ,19,Gilberto MORA,2
1,Mexico,4,Edson ALVAREZ,24,Luis CHAVEZ,1
1,Mexico,10,Alexis VEGA,1,Raul RANGEL,0
1,Mexico,10,Alexis VEGA,3,Cesar MONTES,2
1,Mexico,10,Alexis VEGA,5,Johan VASQUEZ,0
1,Mexico,10,Alexis VEGA,6,Erik LIRA,0
1,Mexico,10,Alexis VEGA,8,Alvaro FIDALGO,0
1,Mexico,10,Alexis VEGA,9,Raul JIMENEZ,0
1,Mexico,10,Alexis VEGA,15,Israel REYES,0
1,Mexico,10,Alexis VEGA,16,Julian QUINONES,0
1,Mexico,10,Alexis VEGA,23,Jesus GALLARDO,1
1,Mexico,10,Alexis VEGA,25,Roberto ALVARADO,0
1,Mexico,10,Alexis VEGA,26,Brian GUTIERREZ,0
1,Mexico,10,Alexis VEGA,4,Edson ALVAREZ,1
1,Mexico,10,Alexis VEGA,14,Armando GONZALEZ,0
1,Mexico,10,Alexis VEGA,19,Gilberto MORA,1
1,Mexico,10,Alexis VEGA,24,Luis CHAVEZ,5
1,Mexico,14,Armando GONZALEZ,1,Raul RANGEL,0
1,Mexico,14,Armando GONZALEZ,3,Cesar MONTES,0
1,Mexico,14,Armando GONZALEZ,5,Johan VASQUEZ,0
1,Mexico,14,Armando GONZALEZ,6,Erik LIRA,0
1,Mexico,14,Armando GONZALEZ,8,Alvaro FIDALGO,0
1,Mexico,14,Armando GONZALEZ,9,Raul JIMENEZ,0
1,Mexico,14,Armando GONZALEZ,15,Israel REYES,0
1,Mexico,14,Armando GONZALEZ,16,Julian QUINONES,0
1,Mexico,14,Armando GONZALEZ,23,Jesus GALLARDO,0
1,Mexico,14,Armando GONZALEZ,25,Roberto ALVARADO,1
1,Mexico,14,Armando GONZALEZ,26,Brian GUTIERREZ,0
1,Mexico,14,Armando GONZALEZ,4,Edson ALVAREZ,0
1,Mexico,14,Armando GONZALEZ,10,Alexis VEGA,0
1,Mexico,14,Armando GONZALEZ,19,Gilberto MORA,0
1,Mexico,14,Armando GONZALEZ,24,Luis CHAVEZ,0
1,Mexico,19,Gilberto MORA,1,Raul RANGEL,0
1,Mexico,19,Gilberto MORA,3,Cesar MONTES,0
1,Mexico,19,Gilberto MORA,5,Johan VASQUEZ,0
1,Mexico,19,Gilberto MORA,6,Erik LIRA,0
1,Mexico,19,Gilberto MORA,8,Alvaro FIDALGO,0
1,Mexico,19,Gilberto MORA,9,Raul JIMENEZ,0
1,Mexico,19,Gilberto MORA,15,Israel REYES,0
1,Mexico,19,Gilberto MORA,16,Julian QUINONES,1
1,Mexico,19,Gilberto MORA,23,Jesus GALLARDO,1
1,Mexico,19,Gilberto MORA,25,Roberto ALVARADO,2
1,Mexico,19,Gilberto MORA,26,Brian GUTIERREZ,0
1,Mexico,19,Gilberto MORA,4,Edson ALVAREZ,2
1,Mexico,19,Gilberto MORA,10,Alexis VEGA,2
1,Mexico,19,Gilberto MORA,14,Armando GONZALEZ,1
1,Mexico,19,Gilberto MORA,24,Luis CHAVEZ,6
1,Mexico,24,Luis CHAVEZ,1,Raul RANGEL,0
1,Mexico,24,Luis CHAVEZ,3,Cesar MONTES,1
1,Mexico,24,Luis CHAVEZ,5,Johan VASQUEZ,6
1,Mexico,24,Luis CHAVEZ,6,Erik LIRA,0
1,Mexico,24,Luis CHAVEZ,8,Alvaro FIDALGO,0
1,Mexico,24,Luis CHAVEZ,9,Raul JIMENEZ,0
1,Mexico,24,Luis CHAVEZ,15,Israel REYES,1
1,Mexico,24,Luis CHAVEZ,16,Julian QUINONES,3
1,Mexico,24,Luis CHAVEZ,23,Jesus GALLARDO,6
1,Mexico,24,Luis CHAVEZ,25,Roberto ALVARADO,1
1,Mexico,24,Luis CHAVEZ,26,Brian GUTIERREZ,0
1,Mexico,24,Luis CHAVEZ,4,Edson ALVAREZ,2
1,Mexico,24,Luis CHAVEZ,10,Alexis VEGA,7
1,Mexico,24,Luis CHAVEZ,14,Armando GONZALEZ,0
1,Mexico,24,Luis CHAVEZ,19,Gilberto MORA,1
1,South Africa,1,Ronwen WILLIAMS,4,Teboho MOKOENA,3
1,South Africa,1,Ronwen WILLIAMS,6,Aubrey MODIBA,1
1,South Africa,1,Ronwen WILLIAMS,9,Lyle FOSTER,0
1,South Africa,1,Ronwen WILLIAMS,13,Sphephelo SITHOLE,2
1,South Africa,1,Ronwen WILLIAMS,14,Mbekezeli MBOKAZI,4
1,South Africa,1,Ronwen WILLIAMS,15,Iqraam RAYNERS,0
1,South Africa,1,Ronwen WILLIAMS,19,Nkosinathi SIBISI,5
1,South Africa,1,Ronwen WILLIAMS,20,Khuliso MUDAU,1
1,South Africa,1,Ronwen WILLIAMS,21,Ime OKON,13
1,South Africa,1,Ronwen WILLIAMS,23,Jayden ADAMS,1
1,South Africa,1,Ronwen WILLIAMS,5,Thalente MBATHA,1
1,South Africa,1,Ronwen WILLIAMS,7,Oswin APPOLLIS,0
1,South Africa,1,Ronwen WILLIAMS,11,Themba ZWANE,0
1,South Africa,1,Ronwen WILLIAMS,17,Evidence MAKGOPA,1
1,South Africa,4,Teboho MOKOENA,1,Ronwen WILLIAMS,1
1,South Africa,4,Teboho MOKOENA,6,Aubrey MODIBA,6
1,South Africa,4,Teboho MOKOENA,9,Lyle FOSTER,0
1,South Africa,4,Teboho MOKOENA,13,Sphephelo SITHOLE,4
1,South Africa,4,Teboho MOKOENA,14,Mbekezeli MBOKAZI,5
1,South Africa,4,Teboho MOKOENA,15,Iqraam RAYNERS,2
1,South Africa,4,Teboho MOKOENA,19,Nkosinathi SIBISI,7
1,South Africa,4,Teboho MOKOENA,20,Khuliso MUDAU,5
1,South Africa,4,Teboho MOKOENA,21,Ime OKON,6
1,South Africa,4,Teboho MOKOENA,23,Jayden ADAMS,2
1,South Africa,4,Teboho MOKOENA,5,Thalente MBATHA,0
1,South Africa,4,Teboho MOKOENA,7,Oswin APPOLLIS,1
1,South Africa,4,Teboho MOKOENA,11,Themba ZWANE,1
1,South Africa,4,Teboho MOKOENA,17,Evidence MAKGOPA,0
1,South Africa,6,Aubrey MODIBA,1,Ronwen WILLIAMS,1
1,South Africa,6,Aubrey MODIBA,4,Teboho MOKOENA,4
1,South Africa,6,Aubrey MODIBA,9,Lyle FOSTER,0
1,South Africa,6,Aubrey MODIBA,13,Sphephelo SITHOLE,3
1,South Africa,6,Aubrey MODIBA,14,Mbekezeli MBOKAZI,4
1,South Africa,6,Aubrey MODIBA,15,Iqraam RAYNERS,0
1,South Africa,6,Aubrey MODIBA,19,Nkosinathi SIBISI,0
1,South Africa,6,Aubrey MODIBA,20,Khuliso MUDAU,0
1,South Africa,6,Aubrey MODIBA,21,Ime OKON,0
1,South Africa,6,Aubrey MODIBA,23,Jayden ADAMS,0
1,South Africa,6,Aubrey MODIBA,5,Thalente MBATHA,0
1,South Africa,6,Aubrey MODIBA,7,Oswin APPOLLIS,0
1,South Africa,6,Aubrey MODIBA,11,Themba ZWANE,0
1,South Africa,6,Aubrey MODIBA,17,Evidence MAKGOPA,0
1,South Africa,9,Lyle FOSTER,1,Ronwen WILLIAMS,0
1,South Africa,9,Lyle FOSTER,4,Teboho MOKOENA,0
1,South Africa,9,Lyle FOSTER,6,Aubrey MODIBA,0
1,South Africa,9,Lyle FOSTER,13,Sphephelo SITHOLE,0
1,South Africa,9,Lyle FOSTER,14,Mbekezeli MBOKAZI,0
1,South Africa,9,Lyle FOSTER,15,Iqraam RAYNERS,0
1,South Africa,9,Lyle FOSTER,19,Nkosinathi SIBISI,0
1,South Africa,9,Lyle FOSTER,20,Khuliso MUDAU,0
1,South Africa,9,Lyle FOSTER,21,Ime OKON,0
1,South Africa,9,Lyle FOSTER,23,Jayden ADAMS,1
1,South Africa,9,Lyle FOSTER,5,Thalente MBATHA,0
1,South Africa,9,Lyle FOSTER,7,Oswin APPOLLIS,0
1,South Africa,9,Lyle FOSTER,11,Themba ZWANE,0
1,South Africa,9,Lyle FOSTER,17,Evidence MAKGOPA,0
1,South Africa,13,Sphephelo SITHOLE,1,Ronwen WILLIAMS,0
1,South Africa,13,Sphephelo SITHOLE,4,Teboho MOKOENA,1
1,South Africa,13,Sphephelo SITHOLE,6,Aubrey MODIBA,1
1,South Africa,13,Sphephelo SITHOLE,9,Lyle FOSTER,0
1,South Africa,13,Sphephelo SITHOLE,14,Mbekezeli MBOKAZI,5
1,South Africa,13,Sphephelo SITHOLE,15,Iqraam RAYNERS,0
1,South Africa,13,Sphephelo SITHOLE,19,Nkosinathi SIBISI,5
1,South Africa,13,Sphephelo SITHOLE,20,Khuliso MUDAU,1
1,South Africa,13,Sphephelo SITHOLE,21,Ime OKON,1
1,South Africa,13,Sphephelo SITHOLE,23,Jayden ADAMS,3
1,South Africa,13,Sphephelo SITHOLE,5,Thalente MBATHA,0
1,South Africa,13,Sphephelo SITHOLE,7,Oswin APPOLLIS,0
1,South Africa,13,Sphephelo SITHOLE,11,Themba ZWANE,0
1,South Africa,13,Sphephelo SITHOLE,17,Evidence MAKGOPA,0
1,South Africa,14,Mbekezeli MBOKAZI,1,Ronwen WILLIAMS,2
1,South Africa,14,Mbekezeli MBOKAZI,4,Teboho MOKOENA,2
1,South Africa,14,Mbekezeli MBOKAZI,6,Aubrey MODIBA,2
1,South Africa,14,Mbekezeli MBOKAZI,9,Lyle FOSTER,2
1,South Africa,14,Mbekezeli MBOKAZI,13,Sphephelo SITHOLE,0
1,South Africa,14,Mbekezeli MBOKAZI,15,Iqraam RAYNERS,1
1,South Africa,14,Mbekezeli MBOKAZI,19,Nkosinathi SIBISI,0
1,South Africa,14,Mbekezeli MBOKAZI,20,Khuliso MUDAU,0
1,South Africa,14,Mbekezeli MBOKAZI,21,Ime OKON,12
1,South Africa,14,Mbekezeli MBOKAZI,23,Jayden ADAMS,2
1,South Africa,14,Mbekezeli MBOKAZI,5,Thalente MBATHA,0
1,South Africa,14,Mbekezeli MBOKAZI,7,Oswin APPOLLIS,0
1,South Africa,14,Mbekezeli MBOKAZI,11,Themba ZWANE,0
1,South Africa,14,Mbekezeli MBOKAZI,17,Evidence MAKGOPA,1
1,South Africa,15,Iqraam RAYNERS,1,Ronwen WILLIAMS,0
1,South Africa,15,Iqraam RAYNERS,4,Teboho MOKOENA,3
1,South Africa,15,Iqraam RAYNERS,6,Aubrey MODIBA,0
1,South Africa,15,Iqraam RAYNERS,9,Lyle FOSTER,0
1,South Africa,15,Iqraam RAYNERS,13,Sphephelo SITHOLE,0
1,South Africa,15,Iqraam RAYNERS,14,Mbekezeli MBOKAZI,0
1,South Africa,15,Iqraam RAYNERS,19,Nkosinathi SIBISI,0
1,South Africa,15,Iqraam RAYNERS,20,Khuliso MUDAU,3
1,South Africa,15,Iqraam RAYNERS,21,Ime OKON,0
1,South Africa,15,Iqraam RAYNERS,23,Jayden ADAMS,2
1,South Africa,15,Iqraam RAYNERS,5,Thalente MBATHA,0
1,South Africa,15,Iqraam RAYNERS,7,Oswin APPOLLIS,0
1,South Africa,15,Iqraam RAYNERS,11,Themba ZWANE,1
1,South Africa,15,Iqraam RAYNERS,17,Evidence MAKGOPA,0
1,South Africa,19,Nkosinathi SIBISI,1,Ronwen WILLIAMS,9
1,South Africa,19,Nkosinathi SIBISI,4,Teboho MOKOENA,5
1,South Africa,19,Nkosinathi SIBISI,6,Aubrey MODIBA,0
1,South Africa,19,Nkosinathi SIBISI,9,Lyle FOSTER,0
1,South Africa,19,Nkosinathi SIBISI,13,Sphephelo SITHOLE,2
1,South Africa,19,Nkosinathi SIBISI,14,Mbekezeli MBOKAZI,1
1,South Africa,19,Nkosinathi SIBISI,15,Iqraam RAYNERS,0
1,South Africa,19,Nkosinathi SIBISI,20,Khuliso MUDAU,14
1,South Africa,19,Nkosinathi SIBISI,21,Ime OKON,6
1,South Africa,19,Nkosinathi SIBISI,23,Jayden ADAMS,1
1,South Africa,19,Nkosinathi SIBISI,5,Thalente MBATHA,0
1,South Africa,19,Nkosinathi SIBISI,7,Oswin APPOLLIS,1
1,South Africa,19,Nkosinathi SIBISI,11,Themba ZWANE,1
1,South Africa,19,Nkosinathi SIBISI,17,Evidence MAKGOPA,0
1,South Africa,20,Khuliso MUDAU,1,Ronwen WILLIAMS,1
1,South Africa,20,Khuliso MUDAU,4,Teboho MOKOENA,9
1,South Africa,20,Khuliso MUDAU,6,Aubrey MODIBA,0
1,South Africa,20,Khuliso MUDAU,9,Lyle FOSTER,1
1,South Africa,20,Khuliso MUDAU,13,Sphephelo SITHOLE,3
1,South Africa,20,Khuliso MUDAU,14,Mbekezeli MBOKAZI,0
1,South Africa,20,Khuliso MUDAU,15,Iqraam RAYNERS,3
1,South Africa,20,Khuliso MUDAU,19,Nkosinathi SIBISI,6
1,South Africa,20,Khuliso MUDAU,21,Ime OKON,1
1,South Africa,20,Khuliso MUDAU,23,Jayden ADAMS,2
1,South Africa,20,Khuliso MUDAU,5,Thalente MBATHA,0
1,South Africa,20,Khuliso MUDAU,7,Oswin APPOLLIS,0
1,South Africa,20,Khuliso MUDAU,11,Themba ZWANE,0
1,South Africa,20,Khuliso MUDAU,17,Evidence MAKGOPA,0
1,South Africa,21,Ime OKON,1,Ronwen WILLIAMS,13
1,South Africa,21,Ime OKON,4,Teboho MOKOENA,7
1,South Africa,21,Ime OKON,6,Aubrey MODIBA,0
1,South Africa,21,Ime OKON,9,Lyle FOSTER,2
1,South Africa,21,Ime OKON,13,Sphephelo SITHOLE,3
1,South Africa,21,Ime OKON,14,Mbekezeli MBOKAZI,7
1,South Africa,21,Ime OKON,15,Iqraam RAYNERS,0
1,South Africa,21,Ime OKON,19,Nkosinathi SIBISI,10
1,South Africa,21,Ime OKON,20,Khuliso MUDAU,1
1,South Africa,21,Ime OKON,23,Jayden ADAMS,1
1,South Africa,21,Ime OKON,5,Thalente MBATHA,0
1,South Africa,21,Ime OKON,7,Oswin APPOLLIS,1
1,South Africa,21,Ime OKON,11,Themba ZWANE,1
1,South Africa,21,Ime OKON,17,Evidence MAKGOPA,0
1,South Africa,23,Jayden ADAMS,1,Ronwen WILLIAMS,1
1,South Africa,23,Jayden ADAMS,4,Teboho MOKOENA,2
1,South Africa,23,Jayden ADAMS,6,Aubrey MODIBA,3
1,South Africa,23,Jayden ADAMS,9,Lyle FOSTER,3
1,South Africa,23,Jayden ADAMS,13,Sphephelo SITHOLE,1
1,South Africa,23,Jayden ADAMS,14,Mbekezeli MBOKAZI,0
1,South Africa,23,Jayden ADAMS,15,Iqraam RAYNERS,2
1,South Africa,23,Jayden ADAMS,19,Nkosinathi SIBISI,2
1,South Africa,23,Jayden ADAMS,20,Khuliso MUDAU,2
1,South Africa,23,Jayden ADAMS,21,Ime OKON,0
1,South Africa,23,Jayden ADAMS,5,Thalente MBATHA,0
1,South Africa,23,Jayden ADAMS,7,Oswin APPOLLIS,0
1,South Africa,23,Jayden ADAMS,11,Themba ZWANE,0
1,South Africa,23,Jayden ADAMS,17,Evidence MAKGOPA,0
1,South Africa,5,Thalente MBATHA,1,Ronwen WILLIAMS,0
1,South Africa,5,Thalente MBATHA,4,Teboho MOKOENA,0
1,South Africa,5,Thalente MBATHA,6,Aubrey MODIBA,1
1,South Africa,5,Thalente MBATHA,9,Lyle FOSTER,0
1,South Africa,5,Thalente MBATHA,13,Sphephelo SITHOLE,0
1,South Africa,5,Thalente MBATHA,14,Mbekezeli MBOKAZI,0
1,South Africa,5,Thalente MBATHA,15,Iqraam RAYNERS,0
1,South Africa,5,Thalente MBATHA,19,Nkosinathi SIBISI,2
1,South Africa,5,Thalente MBATHA,20,Khuliso MUDAU,1
1,South Africa,5,Thalente MBATHA,21,Ime OKON,0
1,South Africa,5,Thalente MBATHA,23,Jayden ADAMS,0
1,South Africa,5,Thalente MBATHA,7,Oswin APPOLLIS,0
1,South Africa,5,Thalente MBATHA,11,Themba ZWANE,0
1,South Africa,5,Thalente MBATHA,17,Evidence MAKGOPA,0
1,South Africa,7,Oswin APPOLLIS,1,Ronwen WILLIAMS,0
