match_id,team,player_number,player_name,position,started,minutes_played,yellow_card_minute,red_card_minute,goals,formation_x,formation_y,lb_attempted,lb_completed,lb_completion_pct,lb_attacking_line,lb_attacking_midfield_line,lb_midfield_line,lb_defensive_line,lb_3u_attacking_line,lb_3u_midfield_line,lb_3u_defensive_line,lb_2u_midfield_line,lb_2u_defensive_line,lb_through,lb_around,lb_over,lb_pass,lb_cross,lb_ball_progression,passes_attempted,passes_completed,pass_completion_pct,switches_of_play,crosses_attempted,crosses_completed,ball_progressions,take_ons,step_ins,attempts_at_goal,ip_goals,total_offers,offer_in_front,offer_in_between,offer_out_to_in,offer_in_to_out,offer_in_behind,offer_no_movement,offers_received,tackles_made,tackles_won,blocks,interceptions,pressing_direct,pressing_indirect,duels_won_aerial,duels_won_physical,possession_contests_won,clearances,loose_ball_receptions,pushing_on,pushing_on_into_pressing,possession_regains,possession_interrupted,total_distance_m,zone1_distance_m,zone2_distance_m,zone3_distance_m,zone4_distance_m,zone5_distance_m,high_speed_runs_zone3,sprints_zone4_5,top_speed_kmh,cross_inswing,cross_outswing,cross_driven,cross_lofted,cross_cutback,cross_push,cross_total_attempted,gk_line_breaks,gk_kick_from_feet_total,gk_kick_from_hands_total,gk_throw_total,gp_attempts_faced,gp_interventions_total,gp_save_retain,gp_deflect_retain,gp_save_deflect,gp_save_attempt,gp_no_save_attempt,gp_save_pct,ac_total_interventions,ac_punches_complete,ac_punches_total,ac_punches_incomplete,ac_claims_complete,ac_claims_total,ac_claims_incomplete,ac_tipped_palmed_complete,ac_tipped_palmed_total,ac_tipped_palmed_incomplete,ac_delivery_total,ac_delivery_inswing,ac_delivery_outswing,ac_delivery_driven,ac_delivery_lofted,ac_delivery_cutback,ac_delivery_push,fx,fy
13,Saudi Arabia,19,ABDULLAH ALHAMDDAN,FW,False,1,,,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,6.0,3.0,0.0,1.0,912.0,189.2,309.9,171.9,168.9,72.1,14.0,12.0,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Saudi Arabia,20,SULTAN MANDASH,FW,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Saudi Arabia,25,JEHAD THIKRI,DF,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Uruguay,23,Fernando MUSLERA,GK,True,93,,,0,0.907,0.468,5.0,5.0,100.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,32.0,31.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,4347.5,3563.5,660.6,84.9,21.8,16.8,10.0,3.0,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,29.0,1.0,2.0,7.0,2.0,0.0,0.0,2.0,2.0,3.0,67.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,1.0,0.06799999999999995,0.46900000000000003
13,Uruguay,3,Sebastian CACERES,DF,True,93,,,0,0.827,0.311,24.0,18.0,75.0,1.0,0.0,0.0,1.0,7.0,5.0,0.0,9.0,1.0,2.0,14.0,8.0,21.0,1.0,2.0,78.0,71.0,91.0,0.0,1.0,0.0,4.0,1.0,3.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0,1.0,1.0,5.0,4.0,5.0,1.0,6.0,7.0,5.0,16.0,4.0,8.0,4.0,10017.5,4426.5,3976.6,1120.6,341.0,152.9,88.0,28.0,32.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14800000000000002,0.6260000000000001
13,Uruguay,5,Manuel UGARTE,MF,True,72,,,0,0.706,0.311,11.0,9.0,82.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,1.0,4.0,4.0,3.0,11.0,0.0,0.0,61.0,56.0,92.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,45.0,17.0,10.0,0.0,0.0,1.0,17.0,23.0,4.0,1.0,4.0,3.0,4.0,9.0,0.0,0.0,0.0,3.0,5.0,25.0,4.0,6.0,5.0,8237.5,3010.4,3855.0,972.5,307.4,92.1,96.0,24.0,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.269,0.6260000000000001
13,Uruguay,6,Rodrigo BENTANCUR,MF,True,93,,,0,0.706,0.611,18.0,15.0,83.0,0.0,1.0,0.0,0.0,2.0,4.0,1.0,10.0,0.0,6.0,10.0,2.0,17.0,0.0,1.0,79.0,72.0,91.0,0.0,1.0,0.0,4.0,2.0,2.0,1.0,0.0,69.0,28.0,19.0,2.0,0.0,4.0,16.0,30.0,1.0,0.0,2.0,3.0,2.0,14.0,2.0,0.0,2.0,6.0,11.0,13.0,5.0,5.0,5.0,11131.6,4926.1,4501.2,1158.8,436.8,108.6,107.0,32.0,30.4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.269,0.32600000000000007
13,Uruguay,8,Federico VALVERDE,MF,True,93,,,0,0.706,0.054,14.0,9.0,64.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,6.0,4.0,3.0,6.0,5.0,11.0,1.0,2.0,45.0,37.0,82.0,1.0,6.0,0.0,4.0,2.0,2.0,3.0,0.0,55.0,8.0,16.0,1.0,0.0,18.0,12.0,14.0,1.0,0.0,2.0,0.0,1.0,17.0,0.0,0.0,0.0,2.0,5.0,11.0,7.0,0.0,2.0,9404.5,4090.9,3936.8,874.0,372.4,130.4,75.0,36.0,33.3,0.0,3.0,0.0,0.0,0.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.269,0.883
13,Uruguay,9,Darwin NUNEZ,FW,True,45,,,0,0.556,0.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,13.0,2.0,0.0,2.0,0.0,0.0,8.0,1.0,2.0,0.0,5130.9,2144.7,2040.1,560.8,257.6,127.7,46.0,21.0,34.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41899999999999993,0.2400000000000001
13,Uruguay,13,Guillermo VARELA,DF,True,93,,,0,0.809,0.054,19.0,18.0,95.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,9.0,0.0,5.0,10.0,4.0,16.0,2.0,1.0,57.0,53.0,93.0,1.0,7.0,3.0,2.0,2.0,0.0,2.0,0.0,62.0,12.0,2.0,2.0,0.0,15.0,31.0,19.0,1.0,0.0,4.0,1.0,2.0,4.0,3.0,0.0,3.0,4.0,6.0,9.0,4.0,5.0,5.0,11001.3,4255.8,4290.2,1429.0,741.2,285.1,123.0,59.0,33.3,1.0,4.0,0.0,0.0,0.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16599999999999993,0.883
13,Uruguay,16,Mathias OLIVERA,DF,True,93,,,0,0.819,0.611,23.0,22.0,96.0,0.0,0.0,0.0,0.0,9.0,3.0,1.0,9.0,1.0,6.0,12.0,5.0,21.0,0.0,2.0,103.0,100.0,97.0,2.0,1.0,0.0,5.0,0.0,5.0,1.0,0.0,13.0,3.0,2.0,0.0,0.0,1.0,7.0,4.0,4.0,1.0,2.0,1.0,5.0,6.0,6.0,0.0,6.0,5.0,7.0,16.0,3.0,8.0,4.0,11757.1,4177.7,4964.9,2002.6,524.7,87.2,166.0,34.0,28.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15600000000000003,0.32600000000000007
13,Uruguay,17,Matias VINA,DF,True,45,,,0,0.81,0.883,10.0,7.0,70.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,2.0,7.0,1.0,10.0,0.0,0.0,29.0,23.0,79.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,21.0,4.0,1.0,0.0,0.0,12.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,1.0,4.0,23.0,6.0,1.0,1.0,5227.5,1902.4,2077.2,844.8,329.1,74.0,71.0,30.0,30.5,0.0,1.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16499999999999992,0.05400000000000005
13,Uruguay,20,Maxi ARAUJO,MF,True,81,,,1,0.695,0.883,5.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,3.0,1.0,4.0,0.0,1.0,21.0,19.0,90.0,0.0,6.0,5.0,3.0,3.0,0.0,2.0,1.0,57.0,5.0,7.0,4.0,2.0,30.0,9.0,14.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,8348.9,3463.9,3384.7,1004.9,338.7,156.6,89.0,28.0,32.4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,0.05400000000000005
13,Uruguay,21,Federico VINAS,FW,True,90,,,0,0.549,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,55.0,7.0,16.0,4.0,1.0,26.0,1.0,7.0,2.0,0.0,3.0,0.0,0.0,22.0,3.0,0.0,3.0,0.0,3.0,23.0,12.0,1.0,2.0,9066.4,4389.0,3040.9,1063.4,369.4,203.7,93.0,39.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42599999999999993,0.6970000000000001
13,Uruguay,1,Sergio ROCHET,GK,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Uruguay,12,Santiago MELE,GK,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Uruguay,2,Jose Maria GIMENEZ,DF,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Uruguay,4,Ronald ARAUJO,DF,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Uruguay,7,Nicolas DE LA CRUZ,MF,False,21,,,0,,,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,24.0,23.0,96.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,0.0,29.0,14.0,6.0,2.0,0.0,6.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,5.0,2.0,0.0,1.0,3035.6,1019.3,1264.2,499.2,230.7,22.2,44.0,16.0,27.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Uruguay,10,Giorgian DE ARRASCAETA,MF,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Uruguay,11,Facundo PELLISTRI,FW,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Uruguay,14,Agustin CANOBBIO,MF,False,48,,,0,,,4.0,3.0,75.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,23.0,20.0,87.0,0.0,4.0,2.0,5.0,3.0,2.0,1.0,0.0,35.0,5.0,3.0,1.0,0.0,17.0,9.0,17.0,0.0,0.0,3.0,0.0,1.0,13.0,0.0,0.0,0.0,1.0,4.0,11.0,8.0,1.0,1.0,5678.0,1789.4,2630.1,847.3,353.4,57.7,75.0,26.0,27.8,1.0,2.0,0.0,0.0,0.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Uruguay,15,Emiliano MARTINEZ,MF,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Uruguay,18,Brian RODRIGUEZ,FW,False,12,,,0,,,6.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,4.0,2.0,4.0,2.0,0.0,11.0,9.0,82.0,0.0,7.0,0.0,1.0,0.0,1.0,2.0,0.0,18.0,4.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1857.4,738.9,686.5,294.8,92.8,44.3,27.0,8.0,31.8,2.0,0.0,0.0,0.0,0.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Uruguay,19,Rodrigo AGUIRRE,FW,False,3,,,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.7,333.8,285.4,167.5,81.7,30.3,12.0,4.0,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Uruguay,22,Joaquin PIQUEREZ,MF,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Uruguay,24,Santiago BUENO,DF,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Uruguay,25,Juan Manuel SANABRIA,MF,False,48,,,0,,,11.0,10.0,91.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,1.0,1.0,7.0,3.0,10.0,1.0,0.0,40.0,38.0,95.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,45.0,3.0,2.0,1.0,0.0,29.0,10.0,15.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,2.0,0.0,5774.7,2238.7,2111.2,805.9,386.8,232.1,60.0,28.0,32.6,1.0,2.0,0.0,1.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Uruguay,26,Rodrigo ZALAZAR,MF,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Spain,23,Unai SIMON,GK,True,93,,,0,0.057,0.468,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,24.0,24.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,5311.6,4209.7,836.5,178.6,84.5,2.1,20.0,9.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,100.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.057,0.468
14,Spain,5,Marcos LLORENTE,DF,True,93,,,0,0.166,0.883,13.0,9.0,69.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,4.0,1.0,10.0,2.0,12.0,0.0,1.0,90.0,84.0,93.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,24.0,2.0,1.0,1.0,0.0,14.0,6.0,10.0,4.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,6.0,20.0,5.0,2.0,0.0,10396.3,4295.6,4327.3,1050.3,461.5,261.6,95.0,41.0,32.6,0.0,1.0,0.0,1.0,2.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166,0.883
14,Spain,7,Ferran TORRES,FW,True,81,,,0,0.378,0.883,6.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,4.0,2.0,0.0,34.0,27.0,79.0,0.0,4.0,0.0,1.0,1.0,0.0,4.0,0.0,77.0,12.0,22.0,9.0,0.0,30.0,4.0,11.0,1.0,0.0,1.0,1.0,6.0,12.0,2.0,0.0,2.0,0.0,7.0,15.0,14.0,2.0,0.0,8520.1,4060.0,3060.3,864.0,383.7,152.2,84.0,35.0,29.8,0.0,1.0,2.0,1.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.378,0.883
14,Spain,8,Fabian RUIZ,MF,True,71,,,0,0.276,0.24,19.0,17.0,89.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,13.0,3.0,1.0,14.0,4.0,17.0,2.0,0.0,74.0,70.0,95.0,1.0,3.0,0.0,2.0,0.0,2.0,5.0,0.0,76.0,35.0,10.0,2.0,2.0,12.0,15.0,40.0,2.0,2.0,2.0,0.0,1.0,14.0,1.0,0.0,1.0,1.0,12.0,18.0,8.0,3.0,1.0,8554.3,2946.0,4322.3,961.7,286.9,37.4,85.0,23.0,27.7,1.0,2.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.276,0.24
14,Spain,9,GAVI,MF,True,71,,,0,0.376,0.054,3.0,2.0,67.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,28.0,26.0,93.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,85.0,16.0,22.0,10.0,2.0,27.0,8.0,17.0,4.0,0.0,1.0,0.0,8.0,19.0,4.0,0.0,4.0,0.0,3.0,31.0,15.0,2.0,3.0,9228.9,2671.9,4851.6,1104.0,431.7,169.6,105.0,35.0,28.2,0.0,1.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.376,0.054
14,Spain,14,Aymeric LAPORTE,DF,True,93,,,0,0.148,0.24,32.0,28.0,88.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,23.0,1.0,6.0,20.0,6.0,29.0,0.0,3.0,111.0,106.0,95.0,2.0,0.0,0.0,6.0,0.0,6.0,2.0,0.0,21.0,6.0,1.0,0.0,0.0,4.0,10.0,13.0,0.0,0.0,1.0,2.0,1.0,3.0,5.0,0.0,5.0,2.0,6.0,6.0,1.0,6.0,1.0,10257.6,4582.9,4156.4,1061.2,350.2,106.9,95.0,27.0,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148,0.24
14,Spain,16,RODRI,MF,True,87,,,0,0.229,0.468,31.0,27.0,87.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,23.0,5.0,9.0,10.0,12.0,31.0,0.0,0.0,126.0,117.0,93.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,55.0,31.0,7.0,1.0,0.0,2.0,14.0,35.0,1.0,1.0,1.0,0.0,0.0,6.0,3.0,0.0,3.0,1.0,9.0,8.0,1.0,2.0,1.0,10629.8,3704.0,5194.6,1382.3,325.3,23.5,121.0,22.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.229,0.468
14,Spain,20,PEDRI,MF,True,93,93.0,,0,0.265,0.697,32.0,26.0,81.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,20.0,3.0,11.0,12.0,9.0,29.0,1.0,2.0,97.0,87.0,90.0,2.0,12.0,5.0,4.0,3.0,1.0,2.0,0.0,95.0,55.0,11.0,1.0,2.0,14.0,12.0,46.0,4.0,2.0,7.0,2.0,8.0,50.0,0.0,0.0,0.0,1.0,5.0,26.0,23.0,6.0,5.0,12626.4,3451.3,6751.9,1781.1,587.1,55.0,162.0,41.0,29.8,1.0,0.0,0.0,4.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265,0.697
14,Spain,21,Mikel OYARZABAL,FW,True,93,,,0,0.419,0.468,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,10.0,8.0,80.0,0.0,2.0,0.0,1.0,0.0,1.0,5.0,0.0,28.0,1.0,3.0,1.0,0.0,22.0,1.0,7.0,1.0,1.0,0.0,0.0,2.0,27.0,2.0,0.0,3.0,0.0,2.0,22.0,18.0,1.0,0.0,9636.2,4217.5,3649.0,1191.8,472.6,105.3,107.0,38.0,31.5,0.0,0.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.419,0.468
14,Spain,22,Pau CUBARSI,DF,True,93,,,0,0.147,0.697,15.0,14.0,93.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,2.0,12.0,1.0,15.0,0.0,0.0,106.0,105.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,2.0,0.0,0.0,0.0,0.0,35.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,3.0,12.0,11.0,0.0,4.0,2.0,10737.2,4466.3,4788.8,888.5,455.1,138.4,76.0,33.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.147,0.697
14,Spain,24,Marc CUCURELLA,DF,True,93,,,0,0.156,0.054,8.0,7.0,88.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,7.0,1.0,8.0,0.0,0.0,69.0,67.0,97.0,0.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,77.0,8.0,3.0,0.0,0.0,45.0,21.0,26.0,1.0,1.0,4.0,1.0,3.0,7.0,0.0,0.0,0.0,3.0,6.0,16.0,3.0,4.0,2.0,11147.7,3954.5,5135.7,1268.5,642.9,146.2,109.0,49.0,28.6,0.0,0.0,0.0,0.0,0.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156,0.054
14,Spain,1,David RAYA,GK,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Spain,13,Joan GARCIA,GK,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Spain,2,Marc PUBILL,DF,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Spain,3,Alex GRIMALDO,DF,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Spain,4,Eric GARCIA,DF,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Spain,6,Mikel MERINO,MF,False,22,,,0,,,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,9.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,1.0,8.0,0.0,1.0,8.0,0.0,3.0,3.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,3034.0,921.4,1381.5,509.5,157.8,63.8,45.0,11.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Spain,10,Dani OLMO,FW,False,12,,,0,,,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,10.0,8.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,4.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1762.1,488.3,807.7,300.8,104.7,60.6,27.0,10.0,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Spain,11,Yeremy PINO,FW,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
