match_id,team,minute,player_number,player_name,outcome,body_part,delivery_type
86,Argentina,86,20,Alexis MAC ALLISTER,Deflected Off Target - Defensive Event,Right Foot,Loose Ball
86,Argentina,88,20,Alexis MAC ALLISTER,Incomplete - Blocked,Head,Pass
86,Argentina,91,5,Leandro PAREDES,On Target - Saved,Right Foot,Pass
86,Argentina,94,10,Lionel MESSI,Deflected On Target - Saved,Left Foot,Freekick
86,Argentina,94,24,Enzo FERNANDEZ,On Target - Saved,Head,Other
86,Argentina,91,6,Lisandro MARTINEZ,On Target - Goal,Left Foot,Pass
86,Argentina,97,10,Lionel MESSI,Incomplete - Blocked,Left Foot,Pass
86,Argentina,97,9,Julian ALVAREZ,Deflected Off Target - Defensive Event,Right Foot,Loose Ball
86,Argentina,98,24,Enzo FERNANDEZ,Incomplete - Blocked,Right Foot,Loose Ball
86,Argentina,105,10,Lionel MESSI,On Target - Saved,Left Foot,Loose Ball
86,Argentina,105,4,Gonzalo MONTIEL,Incomplete - Blocked,Right Foot,Other
86,Argentina,110,13,Cristian ROMERO,Deflected On Target - Defensive Event,Head,Corner
86,Cabo Verde,6,20,RYAN MENDES,Deflected Off Target - Defensive Event,Left Foot,Other
86,Cabo Verde,48,7,JOVANE CABRAL,Deflected Off Target - Defensive Event,Right Foot,Loose Ball
86,Cabo Verde,49,20,RYAN MENDES,Off Target,Right Foot,Other
86,Cabo Verde,53,14,DEROY DUARTE,On Target - Saved,Left Foot,Loose Ball
86,Cabo Verde,58,14,DEROY DUARTE,On Target - Goal,Right Foot,Pass
86,Cabo Verde,77,6,KEVIN PINA,Off Target,Right Foot,Freekick
86,Cabo Verde,96,3,DINEY BORGES,Incomplete - Player On Ball Error,Head,Loose Ball
86,Cabo Verde,96,22,STEVEN MOREIRA,Incomplete - Blocked,Right Foot,Pass
86,Cabo Verde,102,13,SIDNY LOPES CABRAL,On Target - Goal,Right Foot,Ball Progression
86,Cabo Verde,107,16,YANNICK SEMEDO,Off Target,Right Foot,Pass
86,Cabo Verde,113,17,WILLY SEMEDO,Incomplete - Blocked,Left Foot,Pass
86,Cabo Verde,115,13,SIDNY LOPES CABRAL,On Target - Saved,Right Foot,Freekick
86,Cabo Verde,118,3,DINEY BORGES,Deflected On Target - Saved,Head,Cross
86,Cabo Verde,120,26,HELIO VARELA,Deflected Off Target - Defensive Event,Right Foot,Pass
86,Cabo Verde,121,10,JAMIRO MONTEIRO,Incomplete - Defensive Event,Right Foot,Corner
86,Cabo Verde,121,26,HELIO VARELA,Off Target,Right Foot,Loose Ball
87,Colombia,13,11,Jhon ARIAS,On Target - Goal,Right Foot,Cross
87,Colombia,19,7,Luis DIAZ,On Target - Saved,Right Foot,Pass
87,Colombia,38,7,Luis DIAZ,Off Target,Right Foot,Loose Ball
87,Colombia,41,25,Luis SUAREZ,Off Target,Head,Cross
87,Colombia,45,17,Johan MOJICA,On Target - Saved,Head,Cross
87,Colombia,47,6,Richard RIOS,Off Target,Right Foot,Pass
87,Colombia,54,14,Gustavo PUERTA,On Target - Saved,Right Foot,Corner
87,Colombia,55,23,Davinson SANCHEZ,Off Target,Right Foot,Loose Ball
87,Colombia,57,7,Luis DIAZ,On Target - Saved,Right Foot,Pass
87,Colombia,76,20,Juan QUINTERO,Off Target,Left Foot,Freekick
87,Colombia,79,7,Luis DIAZ,Deflected Off Target - Defensive Event,Right Foot,Loose Ball
87,Colombia,80,23,Davinson SANCHEZ,On Target - Saved,Head,Corner
87,Colombia,83,20,Juan QUINTERO,Off Target,Left Foot,Pass
87,Colombia,86,7,Luis DIAZ,Deflected Off Target - Defensive Event,Right Foot,Pass
87,Colombia,91,6,Richard RIOS,Off Target,Head,Cross
87,Colombia,94,21,Jaminton CAMPAZ,Off Target,Left Foot,Pass
87,Colombia,94,25,Luis SUAREZ,Incomplete - Blocked,Right Foot,Pass
87,Colombia,94,14,Gustavo PUERTA,Incomplete - Defensive Event,Right Foot,Loose Ball
87,Colombia,95,6,Richard RIOS,On Target - Saved,Right Foot,Ball Progression
87,Colombia,95,21,Jaminton CAMPAZ,On Target - Saved,Left Foot,Other
87,Ghana,0,5,Thomas PARTEY,Off Target,Right Foot,Loose Ball
87,Ghana,33,19,Inaki WILLIAMS,Incomplete - Blocked,Right Foot,Pass
87,Ghana,36,11,Antoine SEMENYO,Deflected Off Target - Defensive Event,Right Foot,Pass
87,Ghana,39,19,Inaki WILLIAMS,Off Target,Left Foot,Pass
87,Ghana,43,11,Antoine SEMENYO,Incomplete - Blocked,Right Foot,Pass
87,Ghana,43,19,Inaki WILLIAMS,Incomplete - Blocked,Left Foot,Loose Ball
87,Ghana,68,11,Antoine SEMENYO,Incomplete - Blocked,Left Foot,Ball Progression
87,Ghana,68,5,Thomas PARTEY,Off Target,Right Foot,Loose Ball
88,Australia,4,20,Cristian VOLPATO,Off Target,Left Foot,Ball Progression
88,Australia,14,8,Connor METCALFE,Deflected Off Target - Defensive Event,Right Foot,Loose Ball
88,Australia,14,13,Aiden ONEILL,Off Target,Left Foot,Pass
88,Australia,34,16,Aziz BEHICH,On Target - Saved,Left Foot,Pass
88,Australia,46,20,Cristian VOLPATO,Off Target,Left Foot,Ball Progression
88,Australia,47,17,Nestory IRANKUNDA,Deflected On Target - Defensive Event,Head,Cross
88,Australia,60,17,Nestory IRANKUNDA,Incomplete - Blocked,Right Foot,Loose Ball
88,Australia,77,10,Ajdin HRUSTIC,Incomplete - Blocked,Left Foot,Ball Progression
88,Australia,80,8,Connor METCALFE,Deflected Off Target - Defensive Event,Left Foot,Loose Ball
88,Australia,85,10,Ajdin HRUSTIC,Incomplete - Blocked,Left Foot,Pass
88,Australia,87,22,Jackson IRVINE,Incomplete,Upper Body,Corner
88,Australia,87,15,Kai TREWIN,Incomplete - Blocked,Right Foot,Loose Ball
88,Australia,105,9,Mohamed TOURE,Off Target,Head,Loose Ball
88,Australia,117,11,Awer MABIL,Incomplete - Blocked,Right Foot,Freekick
88,Australia,121,3,Alessandro CIRCATI,Incomplete - Blocked,Head,Freekick
88,Australia,121,9,Mohamed TOURE,Deflected Off Target - Defensive Event,Right Foot,Loose Ball
88,Egypt,12,8,EMAM ASHOUR,Incomplete - Blocked,Right Foot,Freekick
88,Egypt,12,8,EMAM ASHOUR,On Target - Goal,Head,Pass
88,Egypt,15,22,OMAR MARMOUSH,Incomplete - Blocked,Right Foot,Pass
88,Egypt,45,22,OMAR MARMOUSH,Off Target,Right Foot,Pass
88,Egypt,72,8,EMAM ASHOUR,Off Target,Right Foot,Loose Ball
88,Egypt,85,19,MARAWAN ATTIA,Incomplete - Blocked,Right Foot,Loose Ball
88,Egypt,92,5,RAMY RABIA,On Target - Saved,Head,Cross
88,Egypt,93,10,MOHAMED SALAH,On Target - Saved,Left Foot,Loose Ball
88,Egypt,94,19,MARAWAN ATTIA,Incomplete - Blocked,Right Foot,Pass
88,Egypt,95,12,HAISSEM HASSAN,Incomplete - Blocked,Right Foot,Pass
88,Egypt,92,10,MOHAMED SALAH,Off Target,Right Foot,Pass
88,Egypt,102,8,EMAM ASHOUR,Off Target,Left Foot,Pass
88,Egypt,108,19,MARAWAN ATTIA,Deflected On Target - Defensive Event,Right Foot,Pass
88,Egypt,111,8,EMAM ASHOUR,Deflected Off Target - Defensive Event,Left Foot,Pass
89,Paraguay,27,6,Junior ALONSO,Incomplete - Blocked,Left Foot,Ball Progression
89,Paraguay,27,8,Diego GOMEZ,Off Target,Right Foot,Loose Ball
89,Paraguay,49,10,Miguel ALMIRON,Deflected Off Target - Defensive Event,Left Foot,Ball Progression
89,Paraguay,86,6,Junior ALONSO,Off Target,Left Foot,Pass
89,Paraguay,89,11,MAURICIO,Off Target - Saved,Right Foot,Pass
89,France,21,6,Manu KONE,Deflected Off Target - Defensive Event,Left Foot,Pass
89,France,32,14,Adrien RABIOT,Off Target,Left Foot,Pass
89,France,37,7,Ousmane DEMBELE,Deflected Off Target - Defensive Event,Left Foot,Pass
89,France,42,6,Manu KONE,Off Target,Right Foot,Pass
89,France,44,14,Adrien RABIOT,Deflected Off Target - Defensive Event,Left Foot,Pass
89,France,48,14,Adrien RABIOT,Off Target,Left Foot,Pass
89,France,51,7,Ousmane DEMBELE,Off Target,Right Foot,Corner
89,France,53,6,Manu KONE,On Target - Saved,Right Foot,Pass
89,France,59,12,Bradley BARCOLA,Off Target,Right Foot,Pass
89,France,63,10,Kylian MBAPPE,Off Target,Right Foot,Pass
89,France,69,10,Kylian MBAPPE,On Target - Goal,Right Foot,Penalty
89,France,88,10,Kylian MBAPPE,On Target - Saved,Right Foot,Pass
89,France,90,20,Desire DOUE,Incomplete - Blocked,Right Foot,Pass
89,France,95,10,Kylian MBAPPE,On Target - Saved,Left Foot,Pass
89,France,95,10,Kylian MBAPPE,On Target - Saved,Left Foot,Other
90,Canada,4,10,Jonathan DAVID,On Target - Saved,Left Foot,Pass
90,Canada,9,12,Tani OLUWASEYI,On Target - Saved,Left Foot,Ball Progression
90,Canada,10,12,Tani OLUWASEYI,Incomplete - Player On Ball Error,Left Foot,Loose Ball
90,Canada,17,2,Alistair JOHNSTON,Incomplete - Blocked,Head,Corner
90,Canada,48,4,Luc DE FOUGEROLLES,Off Target,Right Foot,Pass
90,Canada,77,10,Jonathan DAVID,Off Target,Right Foot,Freekick
90,Canada,78,17,Tajon BUCHANAN,On Target - Saved,Right Foot,Pass
90,Canada,83,10,Jonathan DAVID,Incomplete - Blocked,Left Foot,Pass
90,Canada,89,21,Jonathan OSORIO,Incomplete - Blocked,Right Foot,Pass
90,Canada,96,26,Jayden NELSON,Incomplete - Blocked,Right Foot,Freekick
90,Morocco,28,9,Soufiane RAHIMI,Deflected On Target - Saved,Right Foot,Pass
90,Morocco,49,8,Azzedine OUNAHI,On Target - Goal,Right Foot,Freekick
90,Morocco,81,8,Azzedine OUNAHI,On Target - Goal,Right Foot,Pass
90,Morocco,84,9,Soufiane RAHIMI,Off Target,Head,Cross
90,Morocco,97,9,Soufiane RAHIMI,On Target - Goal,Left Foot,Pass
91,Brazil,13,8,BRUNO GUIMARAES,On Target - Saved,Right Foot,Penalty
91,Brazil,15,26,RAYAN,Off Target,Right Foot,Ball Progression
91,Brazil,30,13,DANILO,Incomplete - Player On Ball Error,Right Foot,Pass
91,Brazil,34,7,VINICIUS JUNIOR,Incomplete - Blocked,Right Foot,Pass
91,Brazil,39,5,CASEMIRO,Incomplete - Blocked,Left Foot,Pass
91,Brazil,39,7,VINICIUS JUNIOR,On Target - Saved,Left Foot,Ball Progression
91,Brazil,48,8,BRUNO GUIMARAES,Incomplete,Right Foot,Pass
91,Brazil,48,9,MATHEUS CUNHA,Incomplete - Player On Ball Error,Head,Loose Ball
91,Brazil,58,19,ENDRICK,Off Target,Left Foot,Pass
91,Brazil,60,19,ENDRICK,Deflected Off Target - Defensive Event,Left Foot,Pass
91,Brazil,61,26,RAYAN,Deflected On Target - Saved,Right Foot,Pass
91,Brazil,83,10,NEYMAR JR,Incomplete - Player On Ball Error,Right Foot,Ball Progression
91,Brazil,93,2,EDERSON SILVA,Incomplete - Blocked,Right Foot,Pass
91,Brazil,99,10,NEYMAR JR,On Target - Goal,Right Foot,Penalty
91,Norway,34,10,Martin ODEGAARD,Off Target,Left Foot,Loose Ball
91,Norway,36,9,Erling HAALAND,On Target - Saved,Left Foot,Cross
91,Norway,42,10,Martin ODEGAARD,Deflected Off Target - Defensive Event,Left Foot,Pass
91,Norway,47,10,Martin ODEGAARD,On Target - Saved,Left Foot,Loose Ball
91,Norway,48,6,Patrick BERG,Off Target,Right Foot,Ball Progression
91,Norway,66,9,Erling HAALAND,Off Target,Left Foot,Cross
91,Norway,74,21,Andreas SCHJELDERUP,On Target - Saved,Right Foot,Pass
91,Norway,79,9,Erling HAALAND,On Target - Goal,Head,Cross
91,Norway,89,9,Erling HAALAND,On Target - Goal,Left Foot,Pass
92,Mexico,2,9,Raul JIMENEZ,Incomplete - Blocked,Right Foot,Ball Progression
92,Mexico,14,9,Raul JIMENEZ,On Target - Saved,Head,Cross
92,Mexico,18,19,Gilberto MORA,Incomplete - Blocked,Right Foot,Pass
92,Mexico,31,7,Luis ROMO,Off Target,Right Foot,Pass
92,Mexico,41,16,Julian QUINONES,On Target - Goal,Right Foot,Loose Ball
92,Mexico,45,9,Raul JIMENEZ,Off Target,Left Foot,Pass
92,Mexico,47,9,Raul JIMENEZ,On Target - Saved,Head,Pass
92,Mexico,47,16,Julian QUINONES,Incomplete - Blocked,Right Foot,Pass
92,Mexico,56,16,Julian QUINONES,Off Target,Right Foot,Pass
92,Mexico,68,9,Raul JIMENEZ,On Target - Goal,Right Foot,Penalty
92,Mexico,77,26,Brian GUTIERREZ,Incomplete - Blocked,Right Foot,Pass
92,Mexico,79,4,Edson ALVAREZ,Incomplete - Player On Ball Error,Head,Corner
92,Mexico,81,11,Santiago GIMENEZ,Off Target,Left Foot,Pass
92,Mexico,88,8,Alvaro FIDALGO,Deflected On Target - Saved,Right Foot,Pass
92,Mexico,93,23,Jesus GALLARDO,Off Target,Right Foot,Pass
92,Mexico,95,9,Raul JIMENEZ,Incomplete - Blocked,Right Foot,Pass
92,Mexico,95,4,Edson ALVAREZ,Incomplete - Blocked,Right Foot,Pass
92,Mexico,96,9,Raul JIMENEZ,Off Target,Right Foot,Cross
92,Mexico,101,9,Raul JIMENEZ,Incomplete - Blocked,Right Foot,Loose Ball
92,Mexico,101,8,Alvaro FIDALGO,Deflected Off Target - Defensive Event,Right Foot,Loose Ball
92,England,25,18,Anthony GORDON,On Target - Saved,Right Foot,Ball Progression
92,England,35,10,Jude BELLINGHAM,On Target - Goal,Head,Cross
92,England,37,10,Jude BELLINGHAM,Deflected On Target - Goal,Right Foot,Cross
92,England,48,3,Nico OREILLY,Incomplete,Left Foot,Loose Ball
92,England,59,9,Harry KANE,On Target - Goal,Right Foot,Penalty
92,England,92,10,Jude BELLINGHAM,On Target - Saved,Right Foot,Pass
93,Portugal,6,20,JOAO CANCELO,Off Target,Right Foot,Pass
93,Portugal,9,18,PEDRO NETO,Incomplete - Blocked,Left Foot,Loose Ball
93,Portugal,11,7,CRISTIANO RONALDO,On Target - Saved,Right Foot,Pass
93,Portugal,36,7,CRISTIANO RONALDO,On Target - Saved,Right Foot,Loose Ball
93,Portugal,40,25,NUNO MENDES,Deflected Off Target - Defensive Event,Left Foot,Pass
93,Portugal,58,7,CRISTIANO RONALDO,Off Target - Saved,Right Foot,Pass
93,Portugal,75,23,VITINHA,Incomplete - Blocked,Right Foot,Pass
93,Portugal,75,8,BRUNO FERNANDES,Off Target,Right Foot,Loose Ball
93,Portugal,96,10,BERNARDO SILVA,Off Target,Head,Cross
93,Portugal,98,15,JOAO NEVES,Off Target,Head,Freekick
93,Spain,2,21,Mikel OYARZABAL,On Target - Saved,Left Foot,Ball Progression
93,Spain,7,21,Mikel OYARZABAL,Off Target,Left Foot,Pass
93,Spain,13,15,Alex BAENA,Off Target,Right Foot,Loose Ball
93,Spain,15,19,Lamine YAMAL,On Target - Saved,Left Foot,Pass
93,Spain,15,15,Alex BAENA,On Target - Saved,Right Foot,Other
93,Spain,22,12,Pedro PORRO,Incomplete,Right Foot,Loose Ball
93,Spain,30,10,Dani OLMO,Off Target,Head,Loose Ball
93,Spain,44,16,RODRI,Off Target,Right Foot,Loose Ball
93,Spain,60,20,PEDRI,Deflected Off Target - Defensive Event,Right Foot,Pass
93,Spain,61,19,Lamine YAMAL,Deflected Off Target - Defensive Event,Left Foot,Loose Ball
93,Spain,64,15,Alex BAENA,On Target - Saved,Left Foot,Loose Ball
93,Spain,72,19,Lamine YAMAL,On Target - Saved,Left Foot,Freekick
93,Spain,76,7,Ferran TORRES,Off Target,Right Foot,Pass
93,Spain,77,10,Dani OLMO,Deflected Off Target - Defensive Event,Right Foot,Pass
93,Spain,90,6,Mikel MERINO,On Target - Goal,Left Foot,Pass
94,USA,30,17,Malik TILLMAN,Deflected On Target - Goal,Right Foot,Freekick
94,USA,44,16,Alex FREEMAN,Incomplete - Player On Ball Error,Head,Other
94,USA,44,20,Folarin BALOGUN,Off Target,Right Foot,Loose Ball
94,USA,65,16,Alex FREEMAN,Off Target,Head,Corner
94,USA,78,14,Sebastian BERHALTER,Off Target,Left Foot,Loose Ball
94,USA,81,20,Folarin BALOGUN,On Target - Saved,Left Foot,Pass
94,USA,82,20,Folarin BALOGUN,Deflected Off Target - Defensive Event,Head,Corner
94,Belgium,0,10,Leandro TROSSARD,Incomplete - Blocked,Left Foot,Loose Ball
94,Belgium,0,8,Youri TIELEMANS,Incomplete - Blocked,Left Foot,Loose Ball
94,Belgium,0,21,Timothy CASTAGNE,On Target - Saved,Right Foot,Loose Ball
94,Belgium,1,17,Charles DE KETELAERE,On Target - Saved,Head,Corner
94,Belgium,7,8,Youri TIELEMANS,Incomplete - Player On Ball Error,Right Foot,Cross
94,Belgium,8,17,Charles DE KETELAERE,On Target - Goal,Right Foot,Cross
94,Belgium,13,10,Leandro TROSSARD,Off Target,Right Foot,Pass
94,Belgium,32,17,Charles DE KETELAERE,Deflected On Target - Goal,Head,Cross
94,Belgium,38,23,Nicolas RASKIN,On Target - Saved,Right Foot,Corner
94,Belgium,42,14,Dodi LUKEBAKIO,Off Target,Head,Freekick
94,Belgium,48,14,Dodi LUKEBAKIO,Off Target,Left Foot,Pass
94,Belgium,56,20,Hans VANAKEN,Deflected On Target - Goal,Right Foot,Loose Ball
94,Belgium,61,10,Leandro TROSSARD,Deflected Off Target - Defensive Event,Left Foot,Pass
94,Belgium,85,10,Leandro TROSSARD,Incomplete - Blocked,Left Foot,Pass
94,Belgium,92,9,Romelu LUKAKU,On Target - Goal,Right Foot,Loose Ball
95,Argentina,20,10,Lionel MESSI,On Target - Saved,Left Foot,Penalty
95,Argentina,27,20,Alexis MAC ALLISTER,On Target - Saved,Head,Cross
95,Argentina,28,24,Enzo FERNANDEZ,Deflected Off Target - Defensive Event,Left Foot,Pass
95,Argentina,30,10,Lionel MESSI,Off Target,Left Foot,Freekick
95,Argentina,37,10,Lionel MESSI,Off Target,Left Foot,Pass
95,Argentina,38,9,Julian ALVAREZ,On Target - Saved,Left Foot,Pass
95,Argentina,42,9,Julian ALVAREZ,Off Target,Right Foot,Pass
95,Argentina,46,7,Rodrigo DE PAUL,On Target - Saved,Right Foot,Pass
95,Argentina,52,5,Leandro PAREDES,Off Target,Right Foot,Ball Progression
95,Argentina,57,5,Leandro PAREDES,Deflected Off Target - Defensive Event,Right Foot,Pass
95,Argentina,60,20,Alexis MAC ALLISTER,Deflected Off Target - Defensive Event,Head,Freekick
95,Argentina,69,6,Lisandro MARTINEZ,Incomplete - Player On Ball Error,Left Foot,Loose Ball
95,Argentina,73,22,Lautaro MARTINEZ,Incomplete - Blocked,Left Foot,Cross
95,Argentina,74,22,Lautaro MARTINEZ,Off Target,Right Foot,Cross
95,Argentina,77,10,Lionel MESSI,Incomplete - Blocked,Right Foot,Pass
95,Argentina,78,13,Cristian ROMERO,On Target - Goal,Head,Cross
95,Argentina,81,22,Lautaro MARTINEZ,Off Target,Head,Cross
95,Argentina,82,10,Lionel MESSI,On Target - Goal,Left Foot,Pass
95,Argentina,91,24,Enzo FERNANDEZ,On Target - Goal,Head,Cross
95,Egypt,14,2,YASSER IBRAHIM,On Target - Goal,Head,Pass
95,Egypt,34,15,KARIM HAFEZ,Off Target,Right Foot,Interception
95,Egypt,66,11,MOSTAFA ZICO,On Target - Goal,Right Foot,Cross
95,Egypt,76,7,TREZEGUET,Off Target,Right Foot,Pass
95,Egypt,91,7,TREZEGUET,Incomplete - Blocked,Head,Cross
96,Switzerland,29,22,Fabian RIEDER,On Target - Saved,Left Foot,Loose Ball
96,Switzerland,31,11,Dan NDOYE,On Target - Saved,Left Foot,Pass
96,Switzerland,46,15,Djibril SOW,Off Target,Left Foot,Cross
96,Switzerland,52,22,Fabian RIEDER,Off Target,Left Foot,Freekick
96,Switzerland,60,22,Fabian RIEDER,Incomplete - Blocked,Left Foot,Ball Progression
96,Switzerland,90,11,Dan NDOYE,Incomplete - Player On Ball Error,Right Foot,Pass
96,Switzerland,113,10,Granit XHAKA,Off Target,Left Foot,Pass
96,Colombia,2,11,Jhon ARIAS,Incomplete - Blocked,Right Foot,Cross
96,Colombia,20,14,Gustavo PUERTA,On Target - Saved,Right Foot,Pass
96,Colombia,32,7,Luis DIAZ,Incomplete - Blocked,Right Foot,Pass
96,Colombia,38,25,Luis SUAREZ,Incomplete - Blocked,Right Foot,Pass
96,Colombia,38,14,Gustavo PUERTA,Incomplete - Player On Ball Error,Right Foot,Loose Ball
96,Colombia,59,7,Luis DIAZ,On Target - Saved,Left Foot,Other
96,Colombia,62,25,Luis SUAREZ,Off Target,Right Foot,Other
96,Colombia,92,23,Davinson SANCHEZ,Off Target,Right Foot,Loose Ball
96,Colombia,98,3,Jhon LUCUMI,Off Target,Head,Corner
96,Colombia,99,6,Richard RIOS,Off Target,Right Foot,Pass
96,Colombia,100,21,Jaminton CAMPAZ,On Target - Saved,Left Foot,Ball Progression
96,Colombia,105,7,Luis DIAZ,Deflected Off Target - Defensive Event,Right Foot,Pass
96,Colombia,111,20,Juan QUINTERO,Off Target,Left Foot,Pass
96,Colombia,114,21,Jaminton CAMPAZ,Off Target,Left Foot,Loose Ball
96,Colombia,116,19,Cucho HERNANDEZ,Incomplete - Player On Ball Error,Head,Freekick
97,France,3,10,Kylian MBAPPE,Off Target - Saved,Right Foot,Pass
97,France,3,4,Dayot UPAMECANO,On Target - Saved,Head,Cross
97,France,9,20,Desire DOUE,Incomplete - Blocked,Right Foot,Pass
97,France,17,7,Ousmane DEMBELE,Off Target,Head,Cross
97,France,19,7,Ousmane DEMBELE,Incomplete - Blocked,Left Foot,Pass
97,France,20,14,Adrien RABIOT,Off Target,Head,Cross
97,France,27,10,Kylian MBAPPE,On Target - Saved,Right Foot,Penalty
97,France,32,7,Ousmane DEMBELE,Off Target,Left Foot,Pass
97,France,34,20,Desire DOUE,On Target - Saved,Right Foot,Tackle
97,France,35,5,Jules KOUNDE,Deflected Off Target - Defensive Event,Head,Corner
97,France,45,6,Manu KONE,Incomplete - Blocked,Right Foot,Pass
97,France,46,11,Michael OLISE,Incomplete - Blocked,Left Foot,Pass
97,France,46,3,Lucas DIGNE,Off Target,Left Foot,Loose Ball
97,France,54,20,Desire DOUE,On Target - Saved,Right Foot,Pass
97,France,55,10,Kylian MBAPPE,Off Target,Right Foot,Pass
97,France,59,10,Kylian MBAPPE,On Target - Goal,Right Foot,Pass
97,France,65,7,Ousmane DEMBELE,On Target - Goal,Right Foot,Pass
97,France,85,11,Michael OLISE,Off Target,Left Foot,Pass
97,France,87,12,Bradley BARCOLA,On Target - Saved,Right Foot,Loose Ball
97,France,87,22,Jean-Philippe MATETA,Off Target,Head,Corner
97,France,93,22,Jean-Philippe MATETA,On Target - Saved,Left Foot,Ball Progression
97,France,96,11,Michael OLISE,Off Target,Left Foot,Pass
97,Morocco,49,2,Achraf HAKIMI,Off Target,Right Foot,Freekick
97,Morocco,47,10,Brahim DIAZ,Incomplete - Blocked,Right Foot,Pass
97,Morocco,82,8,Azzedine OUNAHI,On Target - Saved,Right Foot,Freekick
97,Morocco,83,24,Neil EL AYNAOUI,Off Target,Head,Corner
97,Morocco,94,16,Gessime YASSINE,Off Target,Left Foot,Pass
98,Spain,9,16,RODRI,Incomplete - Blocked,Right Foot,Cross
98,Spain,12,15,Alex BAENA,Incomplete - Blocked,Right Foot,Pass
98,Spain,20,19,Lamine YAMAL,Off Target,Left Foot,Loose Ball
98,Spain,29,10,Dani OLMO,On Target - Saved,Right Foot,Cross
98,Spain,29,8,Fabian RUIZ,Deflected On Target - Goal,Right Foot,Other
98,Spain,34,19,Lamine YAMAL,On Target - Saved,Left Foot,Freekick
98,Spain,39,19,Lamine YAMAL,Off Target,Left Foot,Ball Progression
98,Spain,44,12,Pedro PORRO,Off Target,Left Foot,Pass
98,Spain,46,8,Fabian RUIZ,Incomplete - Blocked,Left Foot,Pass
98,Spain,51,19,Lamine YAMAL,Deflected Off Target - Defensive Event,Left Foot,Other
98,Spain,52,10,Dani OLMO,Off Target,Right Foot,Loose Ball
98,Spain,60,19,Lamine YAMAL,On Target - Saved,Left Foot,Pass
98,Spain,61,21,Mikel OYARZABAL,Deflected On Target - Saved,Right Foot,Pass
98,Spain,73,19,Lamine YAMAL,Deflected Off Target - Defensive Event,Left Foot,Pass
98,Spain,87,22,Pau CUBARSI,On Target - Saved,Right Foot,Pass
98,Spain,87,6,Mikel MERINO,On Target - Goal,Left Foot,Other
98,Spain,96,24,Marc CUCURELLA,On Target - Saved,Left Foot,Ball Progression
98,Belgium,14,17,Charles DE KETELAERE,Incomplete - Blocked,Left Foot,Pass
98,Belgium,40,17,Charles DE KETELAERE,On Target - Goal,Head,Cross
98,Belgium,54,5,Maxim DE CUYPER,Off Target,Left Foot,Loose Ball
98,Belgium,61,7,Kevin DE BRUYNE,On Target - Saved,Right Foot,Loose Ball
98,Belgium,83,7,Kevin DE BRUYNE,Incomplete - Blocked,Left Foot,Loose Ball
99,Norway,34,9,Erling HAALAND,On Target - Saved,Head,Cross
99,Norway,35,21,Andreas SCHJELDERUP,On Target - Goal,Left Foot,Pass
99,Norway,38,7,Alexander SORLOTH,Off Target,Left Foot,Freekick
99,Norway,39,10,Martin ODEGAARD,On Target - Saved,Left Foot,Pass
99,Norway,43,7,Alexander SORLOTH,Deflected Off Target - Defensive Event,Left Foot,Pass
99,Norway,52,9,Erling HAALAND,Off Target - Saved,Head,Cross
99,Norway,75,14,Fredrik AURSNES,Incomplete,Right Foot,Loose Ball
99,Norway,75,3,Kristoffer AJER,Off Target,Head,Loose Ball
99,Norway,84,20,Antonio NUSA,On Target - Saved,Right Foot,Pass
99,Norway,103,20,Antonio NUSA,Incomplete - Blocked,Left Foot,Pass
99,Norway,108,6,Patrick BERG,Off Target,Right Foot,Pass
99,Norway,113,20,Antonio NUSA,Deflected Off Target - Defensive Event,Right Foot,Pass
99,Norway,113,22,Oscar BOBB,Off Target,Left Foot,Loose Ball
99,England,28,9,Harry KANE,Off Target,Right Foot,Freekick
99,England,44,10,Jude BELLINGHAM,Incomplete - Blocked,Right Foot,Corner
99,England,46,10,Jude BELLINGHAM,On Target - Goal,Left Foot,Pass
99,England,47,9,Harry KANE,Off Target - Saved,Right Foot,Loose Ball
99,England,47,21,Eberechi EZE,Incomplete,Right Foot,Freekick
99,England,51,7,Bukayo SAKA,Incomplete - Blocked,Left Foot,Pass
99,England,94,10,Jude BELLINGHAM,Off Target,Head,Pass
99,England,92,9,Harry KANE,On Target - Saved,Head,Cross
99,England,92,17,Morgan ROGERS,On Target - Saved,Right Foot,Pass
99,England,92,10,Jude BELLINGHAM,On Target - Goal,Right Foot,Other
99,England,107,10,Jude BELLINGHAM,Off Target,Right Foot,Pass
99,England,109,7,Bukayo SAKA,On Target - Saved,Left Foot,Ball Progression
99,England,109,25,Djed SPENCE,On Target - Saved,Right Foot,Interception
99,England,109,7,Bukayo SAKA,On Target - Saved,Right Foot,Other
